### Instance Data ###

I (production plants):
30 56 116
30 57 109
30 58 21
30 59 21
30 60 97
30 61 27
30 62 5
30 63 25
30 64 58
30 65 43
30 66 96
30 67 35
30 68 112
30 69 59
30 70 89
30 71 76
30 72 18
30 73 56
30 74 106
30 75 40
30 76 84
30 77 62
30 78 61
30 79 58
30 80 43
30 81 37
30 82 87
30 83 33
30 84 57
30 85 84
30 86 85
30 87 112
30 88 45
30 89 31
31 0 35
31 1 38
31 2 67
31 3 126
31 4 76
31 5 71
31 6 37
31 7 52
31 8 125
31 9 101
31 10 78
31 11 84
31 12 101
31 13 110
31 14 34
31 15 49
31 16 99
31 17 84
31 18 77
31 19 78
31 20 67
31 21 30
31 22 31
31 23 35
31 24 109
31 25 28
31 26 141
31 27 118
31 28 37
31 29 16
31 30 44
31 31 42
31 32 85
31 33 78
31 34 74
31 35 107
31 36 65
31 37 38
31 38 128
31 39 69
31 40 37
31 41 102
31 42 74
31 43 95
31 44 66
31 45 120
31 46 132
31 47 84
31 48 91
31 49 29
31 50 64
31 51 108
31 52 121
31 53 50
31 54 55
31 55 34
31 56 135
31 57 60
31 58 76
31 59 119
31 60 60
31 61 125
31 62 97
31 63 104
31 64 39
31 65 54
31 66 2
31 67 131
31 68 63
31 69 90
31 70 14
31 71 96
31 72 98
31 73 44
31 74 38
31 75 57
31 76 104
31 77 35
31 78 89
31 79 63
31 80 61
31 81 131
31 82 93
31 83 77
31 84 87
31 85 103
31 86 105
31 87 45
31 88 82
31 89 73
32 0 28
32 1 32
32 2 74
32 3 63
32 4 40
32 5 65
32 6 59
32 7 14
32 8 62
32 9 95
32 10 15
32 11 69
32 12 38
32 13 104
32 14 67
32 15 106
32 16 93
32 17 21
32 18 46
32 19 72
32 20 61
32 21 36
32 22 80
32 23 94
32 24 75
32 25 42
32 26 78
32 27 55
32 28 84
32 29 57
32 30 35
32 31 65
32 32 22
32 33 72
32 34 79
32 35 101
32 36 59
32 37 32
32 38 122
32 39 14
32 40 33
32 41 39
32 42 68
32 43 89
32 44 60
32 45 57
32 46 69
32 47 23
32 48 75
32 49 49
32 50 58
32 51 102
32 52 115
32 53 100
32 54 108
32 55 28
32 56 72
32 57 17
32 58 70
32 59 113
32 60 6
32 61 119
32 62 91
32 63 98
32 64 40
32 65 48
32 66 65
32 67 125
32 68 21
32 69 84
32 70 48
32 71 89
32 72 92
32 73 100
32 74 24
32 75 51
32 76 68
32 77 95
32 78 83
32 79 101
32 80 87
32 81 125
32 82 30
32 83 77
32 84 81
32 85 67
32 86 42
32 87 20
32 88 76
32 89 75
33 0 124
33 1 65
33 2 36
33 3 113
33 4 63
33 5 33
33 6 66
33 7 112
33 8 112
33 9 67
33 10 88
33 11 70
33 12 87
33 13 46
33 14 69
33 15 56
33 16 4
33 17 108
33 18 64
33 19 49
33 20 37
33 21 74
33 22 73
33 23 68
33 24 96
33 25 76
33 26 127
33 27 105
33 28 66
33 29 87
33 30 133
33 31 61
33 32 111
33 33 39
33 34 30
33 35 23
33 36 39
33 37 65
33 38 23
33 39 84
33 40 131
33 41 88
33 42 30
33 43 67
33 44 37
33 45 106
33 46 119
33 47 74
33 48 78
33 49 74
33 50 46
33 51 34
33 52 16
33 53 53
33 54 59
33 55 75
33 56 122
33 57 116
33 58 27
33 59 25
33 60 104
33 61 21
33 62 11
33 63 32
33 64 64
33 65 50
33 66 103
33 67 42
33 68 119
33 69 65
33 70 96
33 71 82
33 72 24
33 73 59
33 74 113
33 75 46
33 76 91
33 77 69
33 78 67
33 79 52
33 80 42
33 81 43
33 82 94
33 83 27
33 84 63
33 85 90
33 86 92
33 87 118
33 88 52
33 89 31
34 0 88
34 1 64
34 2 110
34 3 27
34 4 22
34 5 59
34 6 95
34 7 76
34 8 35
34 9 32
34 10 52
34 11 14
34 12 48
34 13 41
34 14 102
34 15 142
34 16 81
34 17 73
34 18 21
34 19 35
34 20 85
34 21 72
34 22 116
34 23 130
34 24 12
34 25 78
34 26 42
34 27 20
34 28 120
34 29 93
34 30 98
34 31 101
34 32 75
34 33 46
34 34 115
34 35 61
34 36 52
34 37 64
34 38 65
34 39 48
34 40 96
34 41 36
34 42 71
34 43 26
34 44 79
34 45 33
34 46 33
34 47 39
34 48 12
34 49 85
34 50 39
34 51 51
34 52 73
34 53 136
34 54 144
34 55 64
34 56 36
34 57 80
34 58 67
34 59 60
34 60 68
34 61 71
34 62 74
34 63 53
34 64 76
34 65 70
34 66 101
34 67 62
34 68 83
34 69 21
34 70 84
34 71 26
34 72 60
34 73 136
34 74 77
34 75 80
34 76 5
34 77 131
34 78 20
34 79 137
34 80 123
34 81 62
34 82 59
34 83 113
34 84 22
34 85 4
34 86 51
34 87 83
34 88 33
34 89 111
35 0 62
35 1 63
35 2 109
35 3 30
35 4 21
35 5 58
35 6 94
35 7 45
35 8 27
35 9 74
35 10 19
35 11 48
35 12 6
35 13 83
35 14 101
35 15 141
35 16 80
35 17 31
35 18 24
35 19 51
35 20 84
35 21 71
35 22 115
35 23 129
35 24 54
35 25 77
35 26 43
35 27 20
35 28 119
35 29 92
35 30 56
35 31 100
35 32 34
35 33 51
35 34 114
35 35 79
35 36 51
35 37 63
35 38 100
35 39 28
35 40 60
35 41 5
35 42 70
35 43 68
35 44 78
35 45 22
35 46 35
35 47 13
35 48 53
35 49 84
35 50 38
35 51 81
35 52 94
35 53 135
35 54 143
35 55 63
35 56 37
35 57 38
35 58 66
35 59 92
35 60 37
35 61 98
35 62 73
35 63 77
35 64 74
35 65 69
35 66 100
35 67 103
35 68 42
35 69 63
35 70 83
35 71 68
35 72 71
35 73 135
35 74 59
35 75 78
35 76 46
35 77 130
35 78 61
35 79 136
35 80 122
35 81 104
35 82 17
35 83 112
35 84 60
35 85 46
35 86 9
35 87 52
35 88 55
35 89 110
36 0 34
36 1 61
36 2 90
36 3 80
36 4 68
36 5 94
36 6 66
36 7 17
36 8 56
36 9 124
36 10 39
36 11 98
36 12 43
36 13 133
36 14 73
36 15 113
36 16 122
36 17 18
36 18 74
36 19 101
36 20 90
36 21 52
36 22 87
36 23 101
36 24 104
36 25 50
36 26 71
36 27 70
36 28 91
36 29 64
36 30 25
36 31 72
36 32 16
36 33 101
36 34 96
36 35 129
36 36 87
36 37 61
36 38 150
36 39 43
36 40 32
36 41 55
36 42 97
36 43 118
36 44 89
36 45 58
36 46 71
36 47 52
36 48 103
36 49 56
36 50 87
36 51 131
36 52 144
36 53 107
36 54 115
36 55 51
36 56 73
36 57 11
36 58 99
36 59 142
36 60 22
36 61 148
36 62 120
36 63 127
36 64 62
36 65 77
36 66 72
36 67 153
36 68 7
36 69 113
36 70 55
36 71 118
36 72 121
36 73 107
36 74 31
36 75 80
36 76 96
36 77 101
36 78 111
36 79 108
36 80 94
36 81 154
36 82 32
36 83 99
36 84 110
36 85 96
36 86 40
36 87 24
36 88 105
36 89 95
37 0 71
37 1 25
37 2 20
37 3 117
37 4 67
37 5 30
37 6 14
37 7 60
37 8 116
37 9 71
37 10 69
37 11 74
37 12 91
37 13 58
37 14 16
37 15 52
37 16 47
37 17 75
37 18 68
37 19 53
37 20 15
37 21 21
37 22 26
37 23 40
37 24 100
37 25 23
37 26 132
37 27 109
37 28 30
37 29 35
37 30 81
37 31 12
37 32 76
37 33 43
37 34 26
37 35 55
37 36 37
37 37 25
37 38 76
37 39 60
37 40 79
37 41 92
37 42 22
37 43 71
37 44 14
37 45 111
37 46 123
37 47 75
37 48 82
37 49 22
37 50 50
37 51 56
37 52 69
37 53 47
37 54 55
37 55 25
37 56 126
37 57 63
37 58 24
37 59 67
37 60 52
37 61 73
37 62 45
37 63 52
37 64 13
37 65 19
37 66 50
37 67 79
37 68 67
37 69 69
37 70 44
37 71 86
37 72 47
37 73 46
37 74 61
37 75 9
37 76 95
37 77 41
37 78 71
37 79 48
37 80 33
37 81 79
37 82 84
37 83 25
37 84 67
37 85 94
37 86 96
37 87 66
37 88 56
37 89 21
38 0 86
38 1 64
38 2 18
38 3 157
38 4 106
38 5 70
38 6 33
38 7 82
38 8 155
38 9 111
38 10 109
38 11 114
38 12 131
38 13 90
38 14 32
38 15 17
38 16 48
38 17 115
38 18 108
38 19 93
38 20 43
38 21 57
38 22 36
38 23 31
38 24 140
38 25 50
38 26 171
38 27 149
38 28 29
38 29 50
38 30 96
38 31 27
38 32 116
38 33 82
38 34 13
38 35 67
38 36 77
38 37 65
38 38 64
38 39 100
38 40 94
38 41 132
38 42 57
38 43 111
38 44 49
38 45 150
38 46 163
38 47 114
38 48 122
38 49 43
38 50 89
38 51 78
38 52 55
38 53 16
38 54 15
38 55 65
38 56 166
38 57 91
38 58 61
38 59 68
38 60 91
38 61 58
38 62 55
38 63 75
38 64 53
38 65 59
38 66 66
38 67 85
38 68 94
38 69 109
38 70 59
38 71 126
38 72 68
38 73 22
38 74 76
38 75 49
38 76 134
38 77 31
38 78 111
38 79 8
38 80 6
38 81 87
38 82 124
38 83 16
38 84 107
38 85 134
38 86 135
38 87 81
38 88 95
38 89 18
39 0 45
39 1 46
39 2 92
39 3 47
39 4 36
39 5 61
39 6 77
39 7 28
39 8 44
39 9 91
39 10 6
39 11 65
39 12 20
39 13 100
39 14 84
39 15 124
39 16 89
39 17 14
39 18 42
39 19 68
39 20 67
39 21 53
39 22 98
39 23 112
39 24 71
39 25 60
39 26 60
39 27 38
39 28 102
39 29 75
39 30 39
39 31 83
39 32 16
39 33 68
39 34 97
39 35 97
39 36 55
39 37 46
39 38 118
39 39 11
39 40 43
39 41 22
39 42 64
39 43 85
39 44 61
39 45 39
39 46 52
39 47 19
39 48 71
39 49 67
39 50 54
39 51 98
39 52 111
39 53 118
39 54 126
39 55 45
39 56 54
39 57 21
39 58 66
39 59 109
39 60 19
39 61 115
39 62 87
39 63 94
39 64 57
39 65 52
39 66 83
39 67 121
39 68 25
39 69 80
39 70 66
39 71 85
39 72 89
39 73 118
39 74 42
39 75 61
39 76 64
39 77 112
39 78 79
39 79 119
39 80 105
39 81 121
39 82 12
39 83 95
39 84 77
39 85 63
39 86 24
39 87 35
39 88 72
39 89 93
40 0 103
40 1 45
40 2 19
40 3 118
40 4 68
40 5 31
40 6 46
40 7 92
40 8 117
40 9 72
40 10 70
40 11 76
40 12 93
40 13 52
40 14 48
40 15 51
40 16 15
40 17 88
40 18 69
40 19 55
40 20 16
40 21 53
40 22 52
40 23 48
40 24 101
40 25 55
40 26 133
40 27 110
40 28 46
40 29 67
40 30 113
40 31 41
40 32 90
40 33 44
40 34 24
40 35 29
40 36 38
40 37 45
40 38 44
40 39 63
40 40 111
40 41 94
40 42 19
40 43 72
40 44 17
40 45 112
40 46 124
40 47 76
40 48 83
40 49 54
40 50 51
40 51 39
40 52 37
40 53 45
40 54 53
40 55 55
40 56 127
40 57 95
40 58 23
40 59 35
40 60 84
40 61 41
40 62 16
40 63 37
40 64 44
40 65 29
40 66 82
40 67 47
40 68 99
40 69 71
40 70 76
40 71 88
40 72 30
40 73 45
40 74 93
40 75 26
40 76 96
40 77 48
40 78 72
40 79 46
40 80 32
40 81 49
40 82 85
40 83 22
40 84 68
40 85 95
40 86 97
40 87 98
40 88 57
40 89 20
41 0 64
41 1 16
41 2 61
41 3 76
41 4 26
41 5 26
41 6 47
41 7 52
41 8 75
41 9 56
41 10 28
41 11 33
41 12 50
41 13 65
41 14 54
41 15 93
41 16 54
41 17 49
41 18 27
41 19 34
41 20 36
41 21 23
41 22 67
41 23 81
41 24 59
41 25 30
41 26 91
41 27 68
41 28 71
41 29 44
41 30 74
41 31 53
41 32 51
41 33 33
41 34 67
41 35 62
41 36 20
41 37 15
41 38 83
41 39 24
41 40 72
41 41 51
41 42 29
41 43 51
41 44 31
41 45 70
41 46 82
41 47 33
41 48 41
41 49 37
41 50 19
41 51 63
41 52 76
41 53 88
41 54 96
41 55 15
41 56 85
41 57 56
41 58 31
41 59 74
41 60 44
41 61 80
41 62 53
41 63 59
41 64 27
41 65 21
41 66 53
41 67 86
41 68 59
41 69 45
41 70 36
41 71 50
41 72 54
41 73 87
41 74 53
41 75 31
41 76 54
41 77 82
41 78 44
41 79 89
41 80 74
41 81 86
41 82 43
41 83 64
41 84 43
41 85 53
41 86 55
41 87 59
41 88 37
41 89 62
42 0 63
42 1 63
42 2 109
42 3 34
42 4 23
42 5 58
42 6 95
42 7 45
42 8 27
42 9 78
42 10 19
42 11 52
42 12 2
42 13 87
42 14 102
42 15 141
42 16 80
42 17 27
42 18 29
42 19 55
42 20 84
42 21 71
42 22 115
42 23 129
42 24 58
42 25 78
42 26 43
42 27 25
42 28 119
42 29 92
42 30 53
42 31 101
42 32 29
42 33 55
42 34 114
42 35 84
42 36 51
42 37 63
42 38 105
42 39 28
42 40 61
42 41 9
42 42 70
42 43 72
42 44 79
42 45 22
42 46 34
42 47 13
42 48 58
42 49 85
42 50 41
42 51 85
42 52 98
42 53 136
42 54 144
42 55 63
42 56 37
42 57 37
42 58 66
42 59 96
42 60 37
42 61 102
42 62 74
42 63 81
42 64 75
42 65 69
42 66 101
42 67 108
42 68 38
42 69 67
42 70 83
42 71 72
42 72 76
42 73 135
42 74 60
42 75 79
42 76 51
42 77 130
42 78 66
42 79 137
42 80 122
42 81 108
42 82 13
42 83 112
42 84 64
42 85 50
42 86 7
42 87 52
42 88 59
42 89 110
43 0 107
43 1 49
43 2 50
43 3 87
43 4 41
43 5 16
43 6 50
43 7 96
43 8 86
43 9 42
43 10 71
43 11 45
43 12 67
43 13 22
43 14 53
43 15 82
43 16 21
43 17 92
43 18 39
43 19 24
43 20 25
43 21 57
43 22 56
43 23 70
43 24 70
43 25 59
43 26 102
43 27 79
43 28 60
43 29 71
43 30 117
43 31 45
43 32 94
43 33 13
43 34 55
43 35 19
43 36 22
43 37 49
43 38 40
43 39 67
43 40 115
43 41 63
43 42 13
43 43 41
43 44 21
43 45 81
43 46 93
43 47 58
43 48 52
43 49 58
43 50 23
43 51 20
43 52 33
43 53 76
43 54 84
43 55 59
43 56 96
43 57 99
43 58 11
43 59 31
43 60 88
43 61 37
43 62 14
43 63 16
43 64 48
43 65 33
43 66 86
43 67 43
43 68 103
43 69 40
43 70 80
43 71 57
43 72 10
43 73 76
43 74 97
43 75 30
43 76 65
43 77 71
43 78 41
43 79 77
43 80 63
43 81 43
43 82 78
43 83 53
43 84 37
43 85 64
43 86 70
43 87 102
43 88 26
43 89 51
44 0 97
44 1 39
44 2 27
44 3 111
44 4 61
44 5 24
44 6 40
44 7 86
44 8 109
44 9 65
44 10 63
44 11 68
44 12 85
44 13 44
44 14 43
44 15 58
44 16 21
44 17 82
44 18 62
44 19 47
44 20 11
44 21 48
44 22 47
44 23 46
44 24 94
44 25 50
44 26 125
44 27 103
44 28 40
44 29 61
44 30 107
44 31 35
44 32 85
44 33 36
44 34 32
44 35 28
44 36 31
44 37 39
44 38 49
44 39 57
44 40 105
44 41 86
44 42 11
44 43 65
44 44 11
44 45 104
44 46 117
44 47 68
44 48 76
44 49 48
44 50 43
44 51 32
44 52 43
44 53 53
44 54 61
44 55 49
44 56 120
44 57 90
44 58 15
44 59 41
44 60 78
44 61 47
44 62 19
44 63 30
44 64 38
44 65 24
44 66 77
44 67 52
44 68 93
44 69 63
44 70 70
44 71 80
44 72 22
44 73 52
44 74 87
44 75 20
44 76 88
44 77 47
44 78 65
44 79 54
44 80 39
44 81 53
44 82 78
44 83 29
44 84 61
44 85 88
44 86 90
44 87 92
44 88 49
44 89 27
45 0 96
45 1 38
45 2 64
45 3 73
45 4 31
45 5 13
45 6 50
45 7 85
45 8 72
45 9 27
45 10 60
45 11 30
45 12 56
45 13 33
45 14 57
45 15 96
45 16 35
45 17 81
45 18 25
45 19 9
45 20 39
45 21 47
45 22 70
45 23 84
45 24 56
45 25 49
45 26 87
45 27 65
45 28 74
45 29 60
45 30 106
45 31 56
45 32 84
45 33 1
45 34 70
45 35 29
45 36 12
45 37 38
45 38 50
45 39 56
45 40 104
45 41 48
45 42 26
45 43 27
45 44 34
45 45 66
45 46 79
45 47 47
45 48 38
45 49 47
45 50 12
45 51 31
45 52 44
45 53 91
45 54 99
45 55 48
45 56 82
45 57 88
45 58 22
45 59 42
45 60 77
45 61 48
45 62 28
45 63 27
45 64 37
45 65 24
45 66 76
45 67 53
45 68 92
45 69 25
45 70 69
45 71 42
45 72 21
45 73 90
45 74 86
45 75 34
45 76 50
45 77 85
45 78 27
45 79 92
45 80 77
45 81 54
45 82 67
45 83 67
45 84 23
45 85 50
45 86 59
45 87 91
45 88 12
45 89 65
46 0 75
46 1 74
46 2 28
46 3 166
46 4 116
46 5 79
46 6 43
46 7 92
46 8 165
46 9 121
46 10 118
46 11 124
46 12 141
46 13 100
46 14 36
46 15 3
46 16 57
46 17 124
46 18 118
46 19 103
46 20 53
46 21 66
46 22 22
46 23 11
46 24 149
46 25 60
46 26 181
46 27 158
46 28 18
46 29 45
46 30 84
46 31 37
46 32 125
46 33 92
46 34 26
46 35 77
46 36 86
46 37 74
46 38 80
46 39 109
46 40 77
46 41 142
46 42 67
46 43 120
46 44 59
46 45 160
46 46 172
46 47 124
46 48 131
46 49 53
46 50 99
46 51 87
46 52 73
46 53 3
46 54 8
46 55 74
46 56 175
46 57 100
46 58 71
46 59 78
46 60 100
46 61 78
46 62 64
46 63 85
46 64 63
46 65 68
46 66 46
46 67 95
46 68 103
46 69 119
46 70 54
46 71 136
46 72 78
46 73 2
46 74 78
46 75 58
46 76 144
46 77 12
46 78 120
46 79 16
46 80 15
46 81 97
46 82 133
46 83 29
46 84 116
46 85 143
46 86 145
46 87 85
46 88 105
46 89 27
47 0 129
47 1 70
47 2 57
47 3 80
47 4 63
47 5 38
47 6 71
47 7 117
47 8 79
47 9 34
47 10 93
47 11 38
47 12 89
47 13 14
47 14 74
47 15 89
47 16 28
47 17 114
47 18 57
47 19 30
47 20 42
47 21 79
47 22 78
47 23 77
47 24 63
47 25 81
47 26 95
47 27 72
47 28 71
47 29 93
47 30 139
47 31 66
47 32 116
47 33 31
47 34 62
47 35 8
47 36 44
47 37 70
47 38 18
47 39 89
47 40 136
47 41 77
47 42 35
47 43 34
47 44 42
47 45 74
47 46 86
47 47 80
47 48 45
47 49 80
47 50 45
47 51 1
47 52 20
47 53 83
47 54 91
47 55 80
47 56 89
47 57 121
47 58 33
47 59 9
47 60 109
47 61 18
47 62 21
47 63 5
47 64 70
47 65 55
47 66 108
47 67 21
47 68 124
47 69 33
47 70 101
47 71 50
47 72 10
47 73 83
47 74 118
47 75 52
47 76 58
47 77 78
47 78 34
47 79 84
47 80 70
47 81 21
47 82 99
47 83 60
47 84 30
47 85 57
47 86 91
47 87 124
47 88 26
47 89 58
48 0 19
48 1 78
48 2 106
48 3 97
48 4 85
48 5 110
48 6 77
48 7 31
48 8 90
48 9 140
48 10 55
48 11 115
48 12 65
48 13 149
48 14 74
48 15 89
48 16 139
48 17 49
48 18 91
48 19 118
48 20 106
48 21 69
48 22 70
48 23 74
48 24 120
48 25 67
48 26 105
48 27 87
48 28 77
48 29 55
48 30 9
48 31 82
48 32 50
48 33 117
48 34 113
48 35 146
48 36 104
48 37 78
48 38 167
48 39 59
48 40 11
48 41 71
48 42 113
48 43 135
48 44 106
48 45 85
48 46 97
48 47 68
48 48 120
48 49 68
48 50 103
48 51 147
48 52 160
48 53 90
48 54 94
48 55 68
48 56 100
48 57 27
48 58 115
48 59 158
48 60 39
48 61 164
48 62 137
48 63 143
48 64 78
48 65 93
48 66 40
48 67 170
48 68 28
48 69 129
48 70 47
48 71 134
48 72 138
48 73 84
48 74 30
48 75 96
48 76 113
48 77 74
48 78 128
48 79 102
48 80 101
48 81 170
48 82 58
48 83 116
48 84 127
48 85 112
48 86 70
48 87 24
48 88 121
48 89 112
49 0 93
49 1 48
49 2 94
49 3 43
49 4 27
49 5 43
49 6 79
49 7 81
49 8 42
49 9 28
49 10 57
49 11 2
49 12 53
49 13 37
49 14 86
49 15 126
49 16 65
49 17 77
49 18 21
49 19 19
49 20 69
49 21 55
49 22 100
49 23 114
49 24 26
49 25 62
49 26 58
49 27 35
49 28 104
49 29 77
49 30 102
49 31 85
49 32 80
49 33 30
49 34 99
49 35 45
49 36 36
49 37 48
49 38 54
49 39 52
49 40 100
49 41 40
49 42 55
49 43 22
49 44 63
49 45 37
49 46 50
49 47 43
49 48 8
49 49 69
49 50 23
49 51 35
49 52 57
49 53 120
49 54 128
49 55 47
49 56 52
49 57 85
49 58 51
49 59 46
49 60 73
49 61 55
49 62 57
49 63 37
49 64 59
49 65 54
49 66 85
49 67 57
49 68 88
49 69 17
49 70 68
49 71 22
49 72 44
49 73 120
49 74 82
49 75 63
49 76 21
49 77 114
49 78 15
49 79 121
49 80 107
49 81 58
49 82 63
49 83 97
49 84 14
49 85 20
49 86 55
49 87 87
49 88 17
49 89 95
50 0 128
50 1 70
50 2 80
50 3 57
50 4 62
50 5 37
50 6 71
50 7 117
50 8 75
50 9 12
50 10 92
50 11 33
50 12 88
50 13 8
50 14 73
50 15 112
50 16 51
50 17 113
50 18 56
50 19 30
50 20 55
50 21 78
50 22 86
50 23 100
50 24 40
50 25 80
50 26 72
50 27 60
50 28 90
50 29 92
50 30 138
50 31 71
50 32 115
50 33 30
50 34 85
50 35 31
50 36 43
50 37 70
50 38 35
50 39 88
50 40 136
50 41 76
50 42 41
50 43 13
50 44 49
50 45 73
50 46 63
50 47 79
50 48 27
50 49 79
50 50 44
50 51 21
50 52 43
50 53 106
50 54 114
50 55 80
50 56 66
50 57 120
50 58 37
50 59 30
50 60 109
50 61 41
50 62 44
50 63 23
50 64 69
50 65 54
50 66 107
50 67 22
50 68 124
50 69 18
50 70 101
50 71 27
50 72 30
50 73 106
50 74 118
50 75 51
50 76 35
50 77 101
50 78 19
50 79 107
50 80 93
50 81 22
50 82 99
50 83 83
50 84 21
50 85 35
50 86 91
50 87 123
50 88 26
50 89 81
51 0 80
51 1 31
51 2 77
51 3 61
51 4 15
51 5 25
51 6 62
51 7 69
51 8 60
51 9 40
51 10 45
51 11 18
51 12 41
51 13 49
51 14 69
51 15 108
51 16 47
51 17 65
51 18 12
51 19 17
51 20 51
51 21 38
51 22 82
51 23 96
51 24 44
51 25 45
51 26 75
51 27 53
51 28 86
51 29 59
51 30 90
51 31 68
51 32 68
51 33 17
51 34 82
51 35 45
51 36 18
51 37 30
51 38 66
51 39 40
51 40 88
51 41 36
51 42 38
51 43 34
51 44 46
51 45 54
51 46 67
51 47 31
51 48 26
51 49 52
51 50 5
51 51 47
51 52 59
51 53 103
51 54 111
51 55 32
51 56 70
51 57 73
51 58 34
51 59 58
51 60 61
51 61 64
51 62 40
51 63 43
51 64 42
51 65 36
51 66 68
51 67 69
51 68 76
51 69 29
51 70 53
51 71 34
51 72 37
51 73 102
51 74 70
51 75 46
51 76 38
51 77 97
51 78 27
51 79 104
51 80 89
51 81 70
51 82 51
51 83 79
51 84 26
51 85 38
51 86 43
51 87 75
51 88 21
51 89 77
52 0 4
52 1 63
52 2 92
52 3 92
52 4 70
52 5 95
52 6 62
52 7 18
52 8 91
52 9 126
52 10 44
52 11 100
52 12 67
52 13 135
52 14 59
52 15 77
52 16 124
52 17 50
52 18 76
52 19 103
52 20 91
52 21 54
52 22 55
52 23 65
52 24 105
52 25 52
52 26 107
52 27 84
52 28 62
52 29 41
52 30 10
52 31 67
52 32 52
52 33 103
52 34 98
52 35 131
52 36 89
52 37 63
52 38 152
52 39 44
52 40 3
52 41 68
52 42 98
52 43 120
52 44 91
52 45 86
52 46 99
52 47 54
52 48 105
52 49 54
52 50 88
52 51 133
52 52 145
52 53 75
52 54 80
52 55 53
52 56 101
52 57 26
52 58 101
52 59 143
52 60 27
52 61 150
52 62 122
52 63 129
52 64 64
52 65 78
52 66 36
52 67 155
52 68 30
52 69 115
52 70 32
52 71 120
52 72 123
52 73 71
52 74 15
52 75 82
52 76 98
52 77 65
52 78 113
52 79 88
52 80 86
52 81 155
52 82 59
52 83 101
52 84 112
52 85 97
52 86 71
52 87 11
52 88 107
52 89 97
53 0 36
53 1 36
53 2 82
53 3 55
53 4 28
53 5 54
53 6 67
53 7 25
53 8 54
53 9 84
53 10 7
53 11 58
53 12 30
53 13 93
53 14 74
53 15 114
53 16 82
53 17 21
53 18 34
53 19 61
53 20 57
53 21 44
53 22 88
53 23 102
53 24 64
53 25 50
53 26 70
53 27 47
53 28 92
53 29 65
53 30 46
53 31 73
53 32 24
53 33 61
53 34 87
53 35 89
53 36 47
53 37 36
53 38 110
53 39 3
53 40 44
53 41 31
53 42 57
53 43 78
53 44 51
53 45 49
53 46 61
53 47 13
53 48 63
53 49 57
53 50 47
53 51 91
53 52 104
53 53 108
53 54 116
53 55 36
53 56 64
53 57 28
53 58 59
53 59 102
53 60 17
53 61 108
53 62 80
53 63 87
53 64 47
53 65 42
53 66 73
53 67 113
53 68 32
53 69 73
53 70 56
53 71 78
53 72 81
53 73 108
53 74 32
53 75 51
53 76 56
53 77 103
53 78 71
53 79 109
53 80 95
53 81 114
53 82 22
53 83 85
53 84 70
53 85 56
53 86 34
53 87 31
53 88 65
53 89 83
54 0 47
54 1 36
54 2 82
54 3 56
54 4 18
54 5 43
54 6 67
54 7 35
54 8 54
54 9 73
54 10 11
54 11 48
54 12 30
54 13 82
54 14 74
54 15 113
54 16 71
54 17 32
54 18 24
54 19 50
54 20 56
54 21 43
54 22 87
54 23 101
54 24 53
54 25 50
54 26 70
54 27 48
54 28 91
54 29 64
54 30 57
54 31 73
54 32 34
54 33 50
54 34 87
54 35 79
54 36 37
54 37 35
54 38 100
54 39 7
54 40 55
54 41 31
54 42 46
54 43 67
54 44 51
54 45 49
54 46 62
54 47 13
54 48 53
54 49 57
54 50 36
54 51 80
54 52 93
54 53 108
54 54 116
54 55 35
54 56 65
54 57 39
54 58 48
54 59 91
54 60 27
54 61 97
54 62 70
54 63 76
54 64 47
54 65 41
54 66 73
54 67 103
54 68 42
54 69 62
54 70 55
54 71 67
54 72 71
54 73 107
54 74 36
54 75 51
54 76 46
54 77 102
54 78 61
54 79 109
54 80 94
54 81 103
54 82 23
54 83 84
54 84 60
54 85 45
54 86 35
54 87 42
54 88 54
54 89 82
55 0 65
55 1 40
55 2 21
55 3 132
55 4 82
55 5 45
55 6 9
55 7 58
55 8 131
55 9 87
55 10 84
55 11 90
55 12 107
55 13 66
55 14 10
55 15 37
55 16 53
55 17 90
55 18 84
55 19 69
55 20 21
55 21 33
55 22 14
55 23 25
55 24 116
55 25 26
55 26 147
55 27 124
55 28 15
55 29 29
55 30 75
55 31 3
55 32 92
55 33 58
55 34 28
55 35 61
55 36 52
55 37 40
55 38 82
55 39 75
55 40 73
55 41 108
55 42 33
55 43 87
55 44 25
55 45 126
55 46 139
55 47 90
55 48 97
55 49 19
55 50 65
55 51 62
55 52 75
55 53 31
55 54 39
55 55 41
55 56 141
55 57 66
55 58 37
55 59 73
55 60 67
55 61 79
55 62 51
55 63 58
55 64 29
55 65 34
55 66 44
55 67 85
55 68 70
55 69 85
55 70 38
55 71 102
55 72 53
55 73 31
55 74 54
55 75 25
55 76 110
55 77 25
55 78 86
55 79 32
55 80 18
55 81 85
55 82 99
55 83 31
55 84 82
55 85 109
55 86 111
55 87 60
55 88 71
55 89 27
56 0 27
56 1 30
56 2 59
56 3 106
56 4 56
56 5 63
56 6 29
56 7 32
56 8 105
56 9 93
56 10 58
56 11 67
56 12 80
56 13 102
56 14 26
56 15 63
56 16 91
56 17 64
56 18 57
56 19 70
56 20 59
56 21 21
56 22 37
56 23 51
56 24 89
56 25 19
56 26 121
56 27 98
56 28 41
56 29 14
56 30 37
56 31 34
56 32 65
56 33 70
56 34 66
56 35 98
56 36 56
56 37 30
56 38 119
56 39 49
56 40 35
56 41 81
56 42 66
56 43 87
56 44 58
56 45 100
